Acc-1,Acc-2,Acc-3,Gps-1,Gps-2,Gyr-1,Gyr-2,Gyr-3,Lum-1,MagF-1,MagF-2,MagF-3,Class
-9.024943,-7.8529816,7.551312,-21.928526,-50.490955,0.95203346,0.7441866,5.2473326,0,2.145,-14.309999,-17.385,1
-0.21667525,-16.278177,2.2349873,-21.928493,-50.490944,1.9141463,-2.884353,-0.4392121,0,4.6875,-13.8075,-17.369999,1
10.283096,3.2800562,-1.0426749,-21.928465,-50.490932,-0.33261612,-2.5948029,-4.012774,0,10.8,-9.9,-18.4875,1
-7.171831,-1.4293385,-1.5945383,-21.928476,-50.490932,-1.9892827,-2.0108156,3.694513,0,0.72749996,-11.2125,-20.55,1
5.341464,-23.72654,9.609129,-21.92849,-50.490887,2.0350976,3.1900911,-1.3530666,0,3.7275,-14.0925,-17.137499,1
6.9228344,1.1887212,-1.0714053,-21.92851,-50.490875,-3.4266486,-4.7499356,-11.076209,0,9.0075,-8.429999,-18.2025,1
-7.109582,-1.151611,-6.980295,-21.928589,-50.490734,-1.7150042,-5.8690405,1.6175711,0,4.65,-11.0925,-20.595,1
10.075998,-22.018276,9.399636,-21.928604,-50.49071,1.7828102,3.6372445,3.5851681,0,1.7025,-13.7625,-16.4025,1
14.747086,-3.78643,6.506243,-21.928621,-50.490685,-2.8029552,4.3800564,-11.447615,0,9.525,-9.8925,-19.814999,1
-1.5622166,2.2720973,-1.8866309,-21.928783,-50.490433,-1.5482379,-3.264311,1.8558086,0,4.3875,-11.4375,-20.3925,1
10.808623,-27.329813,7.639898,-21.928793,-50.490406,0.786489,0.87979865,4.157549,0,2.475,-15.037499,-16.5975,1
29.700071,-17.081432,-1.6065093,-21.9288,-50.490376,-3.0980031,4.772843,-3.4929276,0,10.139999,-9.375,-18.945,1
2.3319526,4.277241,-2.4241292,-21.928802,-50.49028,1.4718798,1.1290317,0.43676865,0,5.9175,-10.2525,-20.9625,1
7.836222,-25.702951,9.266758,-21.928795,-50.490246,0.6105598,-1.2515101,2.5515842,0,2.9399998,-13.867499,-17.789999,1
28.749575,-17.413029,-0.5506664,-21.928646,-50.490154,-2.1444426,5.5180984,-5.8960714,0,8.115,-10.41,-19.717499,1
0.92895025,2.6384103,-3.8965633,-21.928537,-50.490215,0.23609942,0.08811731,1.0873401,0,7.2749996,-11.5275,-20.16,1
